,Title,avgVal,negMostVal,posMostVal
334,1990-01-07_rel_44.txt,0.4897959183673469,-4.0,4.0
335,1990-01-07_rel_46.txt,0.23387096774193547,-5.0,5.0
336,1990-01-21_rel_38.txt,-0.10526315789473684,-6.0,4.0
337,1990-01-28_rel_10.txt,-0.2857142857142857,-3.0,4.0
338,1990-02-03_rel_32.txt,-0.14285714285714285,-2.0,1.0
339,1990-02-04_rel_40.txt,1.109375,-2.0,9.0
340,1990-02-18_rel_42.txt,0.16216216216216217,-5.0,5.0
341,1990-02-25_rel_2.txt,-0.24390243902439024,-12.0,8.0
342,1990-02-28_rel_25.txt,0.8695652173913043,-2.0,5.0
343,1990-03-01_rel_34.txt,0.6,-4.0,5.0
344,1990-03-07_rel_30.txt,1.0833333333333333,-1.0,4.0
345,1990-03-07_rel_8.txt,0.35714285714285715,0.0,3.0
346,1990-03-27_rel_36.txt,-0.0136986301369863,-4.0,4.0
347,1990-03-31_rel_14.txt,-0.6666666666666666,-2.0,0.0
348,1990-04-01_rel_3.txt,-0.014705882352941176,-6.0,6.0
349,1990-04-10_rel_29.txt,0.782608695652174,-4.0,4.0
350,1990-04-11_rel_35.txt,0.6714285714285714,-4.0,6.0
351,1990-04-18_rel_13.txt,0.5,-3.0,4.0
352,1990-04-21_rel_5.txt,3.5,0.0,7.0
353,1990-05-06_rel_15.txt,1.1304347826086956,-4.0,10.0
354,1990-05-20_rel_31.txt,0.6792452830188679,-2.0,7.0
355,1990-05-23_rel_18.txt,1.0,-1.0,6.0
356,1990-05-29_rel_24.txt,0.5185185185185185,-3.0,5.0
357,1990-06-17_rel_1.txt,-0.29292929292929293,-6.0,7.0
358,1990-06-19_rel_21.txt,0.15,-3.0,4.0
359,1990-06-26_rel_6.txt,-1.0,-3.0,2.0
360,1990-06-30_rel_11.txt,1.368421052631579,-2.0,7.0
361,1990-07-01_rel_27.txt,0.5487804878048781,-5.0,6.0
362,1990-07-04_rel_7.txt,1.0263157894736843,-2.0,7.0
363,1990-07-09_rel_19.txt,-0.26666666666666666,-14.0,4.0
364,1990-07-14_rel_9.txt,0.8823529411764706,-3.0,5.0
365,1990-07-15_rel_12.txt,0.46464646464646464,-2.0,7.0
366,1990-07-17_rel_17.txt,1.103448275862069,-2.0,7.0
367,1990-07-24_rel_16.txt,0.34210526315789475,-2.0,3.0
368,1990-07-29_rel_20.txt,0.711864406779661,-2.0,7.0
369,1990-08-07_rel_22.txt,-0.26666666666666666,-8.0,8.0
370,1990-08-09_rel_4.txt,0.17647058823529413,-4.0,5.0
371,1990-09-09_rel_26.txt,0.5405405405405406,-4.0,5.0
372,1990-10-05_rel_39.txt,0.78125,0.0,4.0
373,1990-10-07_rel_33.txt,-1.1538461538461537,-7.0,2.0
374,1990-11-25_rel_40.txt,1.0975609756097562,-6.0,13.0
375,1990-11-27_rel_37.txt,1.8666666666666667,-2.0,9.0
376,1990-12-02_rel_27.txt,0.3157894736842105,-2.0,2.0
377,1990-12-02_rel_38.txt,-0.5361702127659574,-14.0,10.0
378,1990-12-05_rel_25.txt,0.3,-8.0,5.0
379,1990-12-09_rel_19.txt,-0.6666666666666666,-2.0,0.0
380,1990-12-16_rel_30.txt,0.8059701492537313,-4.0,5.0
381,1991-01-06_rel_36.txt,0.3114754098360656,-3.0,4.0
382,1991-01-11_rel_35.txt,0.6557377049180327,-5.0,10.0
383,1991-01-13_rel_34.txt,1.1904761904761905,-2.0,12.0
384,1991-01-20_rel_22.txt,-0.5,-5.0,2.0
385,1991-01-20_rel_32.txt,0.4489795918367347,-4.0,7.0
386,1991-02-03_rel_31.txt,0.2753623188405797,-5.0,6.0
387,1991-02-08_rel_21.txt,0.7555555555555555,-3.0,6.0
